Informations,Time,MeOH-straw,Biomass wood,H2O wwtp,H2_from_SOEC_A,H2_pipeline_to_MeOHCCU_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_tracking,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,2679,5118.155964028241,5921.706450380675,4737.543415200353,421.11497024003137,374.1342078968013,0.0,4308.843466842741,0.0,3368.919761920251,46.98076234323016,0.0,8243.95598280602,17597.782820381104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.64964382426473,421.11497024003137,17597.782820381104,1.0
 ,2680,5118.155964028241,5921.706450380675,3857.861013661363,342.92097899212115,374.1342078968013,0.0,4308.843466842741,0.0,2743.367831936969,0.0,31.21322890468008,8212.742753901339,13839.374114231847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.64964382426473,0.0,342.92097899212115,14191.023758056113,1.0
 ,2681,5118.155964028241,5921.706450380675,2975.6308073978635,264.50051621314344,374.1342078968013,0.0,4308.843466842741,0.0,2116.0041297051475,0.0,109.63369168365625,8103.109062217683,10783.471708297404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.50051621314344,10783.471708297404,1.0
 ,2682,5118.155964028241,5921.706450380675,1916.5611117032693,170.36098770695727,374.1342078968013,0.0,4308.843466842741,0.0,1362.8879016556582,0.0,203.77322018984395,7899.335842027838,5936.1782368151835,0.0,0.0,0.0,777.8181657757412,0.0,0.0,0.0,0.0,0.0,170.36098770695727,6713.996402590924,1.0
 ,2683,5118.155964028241,5921.706450380675,1444.7576129840813,128.42289893191835,374.1342078968013,0.0,4308.843466842741,0.0,1027.3831914553468,0.0,245.71130896488285,7653.624533062955,2774.8998858485174,0.0,0.0,0.0,2126.1915729139273,0.0,0.0,0.0,0.0,0.0,128.42289893191833,4901.091458762443,1.0
 ,2684,5118.155964028241,5921.706450380675,1189.2660657783622,105.71253918029886,374.1342078968013,0.0,4308.843466842741,0.0,845.7003134423909,0.0,268.4216687165024,7385.202864346453,0.0,0.0,0.0,0.0,3919.365188624469,0.0,0.0,0.0,0.0,0.0,105.71253918029888,3919.3651886244693,1.0
 ,2685,5118.155964028241,5921.706450380675,1964.420584868099,174.6151630993866,374.1342078968013,0.0,4308.843466842741,0.0,1396.9213047950927,0.0,199.51904479741458,7185.683819549038,0.0,0.0,0.0,0.0,6897.896428226783,0.0,0.0,0.0,0.0,0.0,174.61516309938662,6897.896428226784,1.0
 ,2686,5118.155964028241,5921.706450380675,2752.908488961725,244.7029767965978,374.1342078968013,0.0,4308.843466842741,0.0,1957.6238143727824,0.0,129.43123110020315,7056.252588448835,0.0,0.0,0.0,0.0,9927.661199706541,0.0,0.0,0.0,0.0,0.0,244.70297679659777,9927.661199706541,1.0
 ,2687,5118.155964028241,5921.706450380675,3643.214969448687,323.8413306176611,374.1342078968013,0.0,4308.843466842741,0.0,2590.7306449412886,0.0,50.29287727914016,7005.959711169695,0.0,0.0,0.0,0.0,13348.663850977691,0.0,0.0,0.0,0.0,0.0,323.8413306176611,13348.663850977691,1.0
 ,2688,5118.155964028241,5921.706450380675,4045.6407713842486,359.61251301193323,374.1342078968013,0.0,4308.843466842741,0.0,2876.900104095466,0.0,14.52169488486794,6991.4380162848265,0.0,0.0,0.0,0.0,14894.984994915092,0.0,0.0,0.0,0.0,0.0,359.6125130119333,14894.984994915092,1.0
 ,2689,5118.155964028241,5921.706450380675,4447.724208569325,395.35326298394,374.1342078968013,0.0,4308.843466842741,0.0,3162.82610387152,21.21905508713885,0.0,7012.657071371966,0.0,0.0,0.0,0.0,16459.936514080655,0.0,0.0,0.0,0.0,0.0,395.3532629839401,16459.93651408066,1.0
 ,2690,5118.155964028241,5921.706450380675,4887.259126272309,434.4230334464275,374.1342078968013,0.0,4308.843466842741,0.0,3475.38426757142,60.288825549626324,0.0,7072.945896921592,0.0,0.0,0.0,0.0,18185.575019589112,0.0,0.0,0.0,0.0,0.0,434.42303344642755,18185.575019589112,1.0
 ,2691,5118.155964028241,5921.706450380675,4876.582164708674,433.4739701963266,374.1342078968013,0.0,4308.843466842741,0.0,3467.791761570613,59.339762299525425,0.0,7132.285659221117,0.0,0.0,0.0,0.0,18143.65667532575,0.0,0.0,0.0,0.0,0.0,433.4739701963267,18143.65667532575,1.0
 ,2692,5118.155964028241,5921.706450380675,4875.98900017736,433.42124446020983,374.1342078968013,0.0,4308.843466842741,0.0,3467.3699556816787,59.287036563408726,0.0,7191.572695784526,0.0,0.0,0.0,0.0,18141.327878422228,0.0,0.0,0.0,0.0,0.0,433.42124446020995,18141.32787842223,1.0
 ,2693,5118.155964028241,5921.706450380675,4933.525959714729,438.53564086353146,374.1342078968013,0.0,4308.843466842741,0.0,3508.2851269082516,64.40143296673024,0.0,7255.974128751257,0.0,0.0,0.0,0.0,18367.221178063686,0.0,0.0,0.0,0.0,0.0,438.53564086353146,18367.221178063686,1.0
 ,2694,5118.155964028241,5921.706450380675,4432.149868925724,393.96887723784215,374.1342078968013,0.0,4308.843466842741,0.0,3151.751017902737,19.834669341040975,0.0,7275.808798092298,737.6316152255553,0.0,0.0,0.0,15661.159176173232,0.0,0.0,0.0,0.0,0.0,393.9688772378422,16398.79079139879,1.0
 ,2695,5118.155964028241,5921.706450380675,4000.8817486162757,355.6339332103356,374.1342078968013,0.0,4308.843466842741,0.0,2845.071465682685,0.0,18.500274686465616,7257.3085234058335,2177.7695306659252,0.0,0.0,0.0,12545.228919263227,0.0,0.0,0.0,0.0,0.0,355.63393321033567,14722.998449929153,1.0
 ,2696,5118.155964028241,5921.706450380675,4355.121898709749,387.1219465519777,374.1342078968013,0.0,4308.843466842741,0.0,3096.9755724158217,12.987738655176495,0.0,7270.29626206101,3758.408706149258,0.0,0.0,0.0,12337.965994849932,0.0,0.0,0.0,0.0,0.0,387.12194655197777,16096.374700999193,1.0
 ,2697,5118.155964028241,5921.706450380675,4205.674100914803,373.8376978590936,374.1342078968013,0.0,4308.843466842741,0.0,2990.701582872749,0.0,0.29651003770760553,7269.999752023302,3407.1555560418506,0.0,0.0,0.0,12102.757507594393,0.0,0.0,0.0,0.0,0.0,373.8376978590936,15509.913063636244,1.0
 ,2698,5118.155964028241,5921.706450380675,5388.061137777566,478.93876780245034,374.1342078968013,0.0,4308.843466842741,0.0,3831.5101424196027,104.80455990564916,0.0,7374.804311928951,5198.546621589628,0.0,0.0,0.0,14953.204917503097,0.0,0.0,0.0,0.0,0.0,478.9387678024504,20151.751539092726,1.0
 ,2699,5118.155964028241,5921.706450380675,6170.560279877991,548.4942471002659,374.1342078968013,0.0,4308.843466842741,0.0,4387.953976802127,174.36003920346462,0.0,7549.164351132416,14015.00068928555,0.0,0.0,0.0,18874.898903031088,0.0,9666.012949163089,0.0,0.0,0.0,548.4942471002659,23223.88664315355,1.0
 ,2700,5118.155964028241,5921.706450380675,6170.560279877991,548.4942471002659,374.1342078968013,0.0,4308.843466842741,0.0,4387.953976802127,174.36003920346457,0.0,7723.524390335881,24095.966097368142,0.0,0.0,0.0,20970.81611619925,0.0,21842.895570413843,0.0,0.0,0.0,548.4942471002659,23223.88664315355,1.0
 ,2701,5118.155964028241,5921.706450380675,6170.560279877991,548.4942471002659,374.1342078968013,0.0,4308.843466842741,0.0,4387.953976802127,174.36003920346502,0.0,7897.8844295393465,25395.602752765546,0.0,0.0,0.0,21224.65497868295,0.0,23396.371088294945,0.0,0.0,0.0,548.4942471002659,23223.88664315355,1.0
 ,2702,5118.155964028241,5921.706450380675,6170.560279877991,548.4942471002659,374.1342078968013,0.0,4308.843466842741,0.0,4387.953976802127,174.36003920346462,0.0,8072.2444687428115,23955.464837325177,0.0,0.0,0.0,20004.365401238374,0.0,20735.94359541,0.0,0.0,0.0,548.4942471002659,23223.88664315355,1.0
 ,2703,5118.155964028241,5921.706450380675,6170.560279877991,548.4942471002659,374.1342078968013,0.0,4308.843466842741,0.0,4387.953976802127,174.36003920346462,0.0,8246.604507946276,25711.73058786221,0.0,0.0,0.0,20891.637021479564,0.0,23379.480966188225,0.0,0.0,0.0,548.4942471002659,23223.88664315355,1.0
 ,2704,5118.155964028241,5921.706450380675,6170.560279877991,548.4942471002659,374.1342078968013,0.0,4308.843466842741,0.0,4387.953976802127,174.36003920346457,0.0,8420.96454714974,24974.098972636657,0.0,0.0,0.0,21448.21948142089,0.0,23198.431810903996,0.0,0.0,0.0,548.4942471002659,23223.88664315355,1.0
 ,2705,5118.155964028241,5921.706450380675,6170.560279877991,548.4942471002659,374.1342078968013,0.0,4308.843466842741,0.0,4387.953976802127,174.36003920346462,0.0,8595.324586353205,22269.44971680962,0.0,0.0,0.0,21688.08556248347,0.0,20733.64863613954,0.0,0.0,0.0,548.4942471002659,23223.88664315355,1.0
 ,2706,5118.155964028241,5921.706450380675,6170.560279877991,548.4942471002659,374.1342078968013,0.0,4308.843466842741,0.0,4387.953976802127,174.36003920346593,0.0,8769.68462555667,14717.506989500363,0.0,0.0,0.0,22079.32344227486,0.0,13572.943788621675,0.0,0.0,0.0,548.4942471002659,23223.88664315355,1.0
 ,2707,5118.155964028241,5921.706450380675,6170.560279877991,548.4942471002659,374.1342078968013,0.0,4308.843466842741,0.0,4387.953976802127,174.36003920346462,0.0,8944.044664760135,5409.298511654072,0.0,0.0,0.0,22123.570583441742,0.0,3939.750325926786,351.64964382426473,0.0,351.64964382426473,548.4942471002659,23241.469125344764,1.0
 ,2708,5118.155964028241,5921.706450380675,5975.390118061385,531.1457882721231,374.1342078968013,0.0,4308.843466842741,0.0,4249.166306176985,157.01158037532196,0.0,9101.056245135456,0.0,0.0,0.0,0.0,22123.570583441742,0.0,0.0,0.0,351.64964382426473,0.0,531.1457882721234,22475.220227266014,1.0
 ,2709,5118.155964028241,5921.706450380675,5855.303641375238,520.4714347889101,374.1342078968013,0.0,4308.843466842741,0.0,4163.771478311281,146.33722689210896,0.0,9247.393472027565,0.0,0.0,0.0,0.0,21986.171566134053,0.0,0.0,0.0,0.0,0.0,520.4714347889102,21986.171566134053,1.0
 ,2710,5118.155964028241,5921.706450380675,5824.459085746958,517.7296965108408,374.1342078968013,0.0,4308.843466842741,0.0,4141.837572086726,143.59548861403954,0.0,9390.988960641604,0.0,0.0,0.0,0.0,21865.074127151,0.0,0.0,0.0,0.0,0.0,517.7296965108409,21865.074127151005,1.0
 ,2711,5118.155964028241,5921.706450380675,5724.214279955051,508.8190471071157,374.1342078968013,0.0,4308.843466842741,0.0,4070.5523768569255,134.68483921031444,0.0,9525.673799851918,0.0,0.0,0.0,0.0,21471.50745045609,0.0,0.0,0.0,0.0,0.0,508.81904710711564,21471.50745045609,1.0
 ,2712,5118.155964028241,5921.706450380675,5763.9563035530255,512.3516714269356,374.1342078968013,0.0,4308.843466842741,0.0,4098.813371415485,138.21746353013435,0.0,9663.891263382053,0.0,0.0,0.0,0.0,21627.536842991944,0.0,0.0,0.0,0.0,0.0,512.3516714269357,21627.536842991944,1.0
 ,2713,5118.155964028241,5921.706450380675,5794.207694649993,515.0406839688883,374.1342078968013,0.0,4308.843466842741,0.0,4120.325471751106,140.906476072087,0.0,9804.79773945414,0.0,0.0,0.0,0.0,21746.305485071473,0.0,0.0,0.0,0.0,0.0,515.0406839688883,21746.305485071473,1.0
 ,2714,5118.155964028241,5921.706450380675,5692.776559795454,506.0245830929293,374.1342078968013,0.0,4308.843466842741,0.0,4048.196664743434,131.89037519613885,0.0,9936.688114650278,0.0,0.0,0.0,0.0,21348.08121456952,0.0,0.0,0.0,0.0,0.0,506.02458309292933,21348.08121456952,1.0
 ,2715,5118.155964028241,5921.706450380675,5505.92973243184,489.4159762161636,374.1342078968013,0.0,4308.843466842741,0.0,3915.3278097293087,115.28176831936244,0.0,10051.96988296964,0.0,0.0,0.0,0.0,20614.510189960663,0.0,0.0,0.0,0.0,0.0,489.4159762161637,20614.510189960663,1.0
 ,2716,5118.155964028241,5921.706450380675,5518.386187589415,490.52321667461473,374.1342078968013,0.0,4308.843466842741,0.0,3924.185733396918,116.3890087778135,0.0,10168.358891747454,0.0,0.0,0.0,0.0,20663.414924934586,0.0,0.0,0.0,0.0,0.0,490.5232166746148,20663.41492493459,1.0
 ,2717,5118.155964028241,5921.706450380675,5687.438079013639,505.5500514678791,374.1342078968013,0.0,4308.843466842741,0.0,4044.4004117430327,131.4158435710779,0.0,10299.774735318531,0.0,0.0,0.0,0.0,21327.122042437837,0.0,0.0,0.0,0.0,0.0,505.55005146787914,21327.12204243784,1.0
 ,2718,5118.155964028241,5921.706450380675,5884.3172979051615,523.0504264804588,374.1342078968013,0.0,4308.843466842741,0.0,4184.40341184367,148.91621858365767,0.0,10448.690953902189,386.378465118148,0.0,0.0,0.0,21713.70232842219,0.0,0.0,0.0,0.0,0.0,523.0504264804589,22100.080793540335,1.0
 ,2719,5118.155964028241,5921.706450380675,6017.82425890365,534.9177119025467,374.1342078968013,0.0,4308.843466842741,0.0,4279.341695220373,160.78350400574539,0.0,10609.474457907934,1264.511340386666,0.0,0.0,0.0,21359.725199087123,0.0,0.0,0.0,0.0,0.0,534.9177119025467,22624.236539473786,1.0
 ,2720,5118.155964028241,5921.706450380675,6170.560279877991,548.4942471002659,374.1342078968013,0.0,4308.843466842741,0.0,4387.953976802127,174.36003920346462,0.0,10783.834497111398,2985.651775912962,0.0,0.0,0.0,21550.686545175777,0.0,1312.4516779351889,0.0,0.0,0.0,548.4942471002659,23223.88664315355,1.0
 ,2721,5118.155964028241,5921.706450380675,6170.560279877991,548.4942471002659,374.1342078968013,0.0,4308.843466842741,0.0,4387.953976802127,174.36003920346462,0.0,10958.194536314862,5479.549141675553,0.0,0.0,0.0,21823.15578288764,0.0,4078.8182814096426,0.0,0.0,0.0,548.4942471002659,23223.88664315355,1.0
 ,2722,5118.155964028241,5921.706450380675,6170.560279877991,548.4942471002659,374.1342078968013,0.0,4308.843466842741,0.0,4387.953976802127,174.36003920346462,0.0,11132.554575518327,13628.622224167402,0.0,0.0,0.0,21974.52758161645,0.0,12379.263162630303,0.0,0.0,0.0,548.4942471002659,23223.88664315355,1.0
 ,2723,5118.155964028241,5921.706450380675,6170.560279877991,548.4942471002659,374.1342078968013,0.0,4308.843466842741,0.0,4387.953976802127,174.36003920346462,0.0,11306.91461472179,12153.35899371629,0.0,0.0,0.0,21597.26248324618,0.0,10526.734833808921,0.0,0.0,0.0,548.4942471002659,23223.88664315355,1.0
 ,2724,5118.155964028241,5921.706450380675,6170.560279877991,548.4942471002659,374.1342078968013,0.0,4308.843466842741,0.0,4387.953976802127,174.36003920346462,0.0,11481.274653925255,6989.937687137405,0.0,0.0,0.0,22123.570583441742,0.0,5889.621627425598,0.0,0.0,0.0,548.4942471002659,23223.88664315355,1.0
 ,2725,5118.155964028241,5921.706450380675,6170.560279877991,548.4942471002659,374.1342078968013,0.0,4308.843466842741,0.0,4387.953976802127,174.36003920346462,0.0,11655.634693128719,3863.78465118148,0.0,0.0,0.0,22123.570583441742,0.0,2763.4685914696724,0.0,0.0,0.0,548.4942471002659,23223.88664315355,1.0
 ,2726,5118.155964028241,5921.706450380675,6170.560279877991,548.4942471002659,374.1342078968013,0.0,4308.843466842741,0.0,4387.953976802127,174.36003920346462,0.0,11829.994732332183,4285.288431310369,0.0,0.0,0.0,22123.570583441742,0.0,3184.972371598561,0.0,0.0,0.0,548.4942471002659,23223.88664315355,1.0
 ,2727,5118.155964028241,5921.706450380675,6170.560279877991,548.4942471002659,374.1342078968013,0.0,4308.843466842741,0.0,4387.953976802127,174.36003920346462,0.0,12004.354771535647,10642.97044825444,0.0,0.0,0.0,22123.570583441742,0.0,9542.654388542633,0.0,0.0,0.0,548.4942471002659,23223.88664315355,1.0
 ,2728,5118.155964028241,5921.706450380675,6170.560279877991,548.4942471002659,374.1342078968013,0.0,4308.843466842741,0.0,4387.953976802127,174.36003920346462,0.0,12178.714810739111,21215.6902664874,0.0,0.0,0.0,22123.570583441742,0.0,20115.374206775592,0.0,0.0,0.0,548.4942471002659,23223.88664315355,1.0
 ,2729,5118.155964028241,5921.706450380675,6170.560279877991,548.4942471002659,374.1342078968013,0.0,4308.843466842741,0.0,4387.953976802127,174.36003920346593,0.0,12353.074849942577,20021.429556122213,0.0,0.0,0.0,22123.570583441742,0.0,18921.113496410402,0.0,0.0,0.0,548.4942471002659,23223.88664315355,1.0
 ,2730,5118.155964028241,5921.706450380675,6170.560279877991,548.4942471002659,374.1342078968013,0.0,4308.843466842741,0.0,4387.953976802127,174.36003920346462,0.0,12527.434889146041,12047.983048684071,0.0,0.0,0.0,22123.570583441742,0.0,10777.755458642385,161.82050507607494,0.0,161.82050507607494,548.4942471002659,23231.97766840735,1.0
 ,2731,5118.155964028241,5921.706450380675,6170.560279877991,548.4942471002659,374.1342078968013,0.0,4308.843466842741,0.0,4387.953976802127,174.36003920346462,0.0,12701.794928349505,1299.636655397407,0.0,0.0,0.0,22123.570583441742,0.0,0.0,189.8291387481898,0.0,351.64964382426473,548.4942471002659,23233.37810009096,1.0
 ,2732,5118.155964028241,5921.706450380675,5890.300348722708,523.5822532197963,374.1342078968013,0.0,4308.843466842741,0.0,4188.65802575837,149.4480453229952,0.0,12851.2429736725,0.0,0.0,0.0,0.0,22123.570583441742,0.0,0.0,0.0,0.0,351.64964382426473,523.5822532197965,22123.570583441742,1.0
 ,2733,5118.155964028241,5921.706450380675,5890.300348722708,523.5822532197963,374.1342078968013,0.0,4308.843466842741,0.0,4188.65802575837,149.4480453229952,0.0,13000.691018995496,0.0,0.0,0.0,0.0,22123.570583441742,0.0,0.0,0.0,0.0,351.64964382426473,523.5822532197965,22123.570583441742,1.0
 ,2734,5118.155964028241,5921.706450380675,5890.300348722708,523.5822532197963,374.1342078968013,0.0,4308.843466842741,0.0,4188.65802575837,149.4480453229952,0.0,13150.139064318493,0.0,0.0,0.0,0.0,22123.570583441742,0.0,0.0,0.0,0.0,351.64964382426473,523.5822532197965,22123.570583441742,1.0
 ,2735,5118.155964028241,5921.706450380675,5890.300348722708,523.5822532197963,374.1342078968013,0.0,4308.843466842741,0.0,4188.65802575837,149.4480453229952,0.0,13299.587109641488,0.0,0.0,0.0,0.0,22123.570583441742,0.0,0.0,0.0,0.0,351.64964382426473,523.5822532197965,22123.570583441742,1.0
 ,2736,5118.155964028241,5921.706450380675,5797.766681837871,515.3570383855886,374.1342078968013,0.0,4308.843466842741,0.0,4122.8563070847085,141.2228304887873,0.0,13440.809940130275,0.0,0.0,0.0,0.0,21760.278266492594,0.0,0.0,0.0,0.0,351.64964382426473,515.3570383855887,21760.278266492598,1.0
 ,2737,5118.155964028241,5921.706450380675,5654.8140297914215,502.6501359814597,374.1342078968013,0.0,4308.843466842741,0.0,4021.2010878516776,128.5159280846585,0.0,13569.325868214934,0.0,0.0,0.0,0.0,21199.038212744228,0.0,0.0,0.0,0.0,351.64964382426473,502.65013598145964,21199.038212744228,1.0
 ,2738,5118.155964028241,5921.706450380675,5320.269234130849,472.9128208116311,374.1342078968013,0.0,4308.843466842741,0.0,3783.3025664930487,98.77861291482992,0.0,13668.104481129763,0.0,0.0,0.0,0.0,19885.596759158845,0.0,0.0,0.0,0.0,351.64964382426473,472.9128208116312,19885.59675915885,1.0
 ,2739,5118.155964028241,5921.706450380675,4485.093574042048,398.6749843592932,374.1342078968013,0.0,4308.843466842741,0.0,3189.3998748743456,24.540776462491973,0.0,13692.645257592256,0.0,0.0,0.0,0.0,16606.650719002428,0.0,0.0,0.0,0.0,351.64964382426473,398.6749843592932,16606.650719002428,1.0
 ,2740,5118.155964028241,5921.706450380675,2804.09082971003,249.2525181964471,374.1342078968013,0.0,4308.843466842741,0.0,1994.020145571577,0.0,124.8816897003544,13567.763567891901,0.0,0.0,0.0,0.0,9790.26218239885,0.0,0.0,0.0,351.64964382426473,0.0,249.25251819644706,10141.911826223113,1.0
 ,2741,5118.155964028241,5921.706450380675,1353.5091265080873,120.31192235627444,374.1342078968013,0.0,4308.843466842741,0.0,962.4953788501955,0.0,253.82228554052674,13313.941282351374,0.0,0.0,0.0,0.0,4550.469149478438,0.0,0.0,0.0,0.0,0.0,120.31192235627445,4550.469149478438,1.0
 ,2742,5118.155964028241,5921.706450380675,724.8183537844842,64.42829811417637,374.1342078968013,0.0,4308.843466842741,0.0,515.426384913411,0.0,309.7059097826249,13004.23537256875,281.0025200859258,0.0,0.0,0.0,1853.722335202066,0.0,0.0,0.0,0.0,0.0,64.42829811417637,2134.724855287992,1.0
 ,2743,5118.155964028241,5921.706450380675,318.55268544394045,28.315794261683596,374.1342078968013,0.0,4308.843466842741,0.0,226.52635409346877,0.0,345.8184136351176,12658.416958933632,562.0050401718516,0.0,0.0,0.0,11.643984517600916,0.0,0.0,0.0,0.0,0.0,28.315794261683596,573.6490246894525,1.0
 ,2744,5118.155964028241,5921.706450380675,553.0465255990761,49.159691164362314,374.1342078968013,0.0,4308.843466842741,0.0,393.2775293148985,0.0,324.97451673243893,12333.442442201194,948.3835052899997,0.0,0.0,0.0,526.3081001955615,0.0,0.0,0.0,0.0,0.0,49.15969116436231,1474.6916054855608,1.0
 ,2745,5118.155964028241,5921.706450380675,1545.4209898655604,137.37075465471648,374.1342078968013,0.0,4308.843466842741,0.0,1098.9660372377318,0.0,236.76345324208523,12096.67898895911,1545.513860472592,0.0,0.0,0.0,3742.376623956935,0.0,0.0,0.0,0.0,0.0,137.37075465471645,5287.890484429526,1.0
 ,2746,5118.155964028241,5921.706450380675,2783.5506799654954,247.42672710804405,374.1342078968013,0.0,4308.843466842741,0.0,1979.4138168643524,0.0,126.70748078875718,11969.971508170353,2774.8998858485174,0.0,0.0,0.0,7270.503932790012,0.0,0.0,0.0,0.0,0.0,247.42672710804408,10045.40381863853,1.0
